value	analysis	user	time
['Nfe2l3', 'Ctnna1', 'Ctnnd1', 'Sparc', 'Tenm2']	Dot Plot	64880046-3ea4-466f-bb1e-2ac12d5ad077	2025-09-27 16:05:51
['Nfe2l3', 'Ctnna1', 'Ctnnd1', 'Sparc', 'Tenm2', 'Slit2']	Dot Plot	64880046-3ea4-466f-bb1e-2ac12d5ad077	2025-09-27 16:05:55
['Nfe2l3', 'Ctnna1', 'Ctnnd1', 'Sparc', 'Slit2']	Dot Plot	64880046-3ea4-466f-bb1e-2ac12d5ad077	2025-09-27 16:06:13
['Nfe2l3', 'Ctnna1', 'Ctnnd1', 'Sparc', 'Slit2', 'Tenm3']	Dot Plot	64880046-3ea4-466f-bb1e-2ac12d5ad077	2025-09-27 16:06:17
['Nfe2l3', 'Ctnna1', 'Ctnnd1', 'Sparc', 'Slit2', 'Tenm3', 'Rdx']	Dot Plot	64880046-3ea4-466f-bb1e-2ac12d5ad077	2025-09-27 16:06:42
['Nfe2l3', 'Ctnna1', 'Ctnnd1', 'Sparc', 'Slit2', 'Tenm3', 'Rdx', 'Ezr']	Dot Plot	64880046-3ea4-466f-bb1e-2ac12d5ad077	2025-09-27 16:07:20
Sox2	Expression Boxplots	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:10:29
['Sox2']	Dot Plot	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:10:42
['Nfia', 'Nfib', 'Nfix']	Dot Plot	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:10:52
['Nfia', 'Nfib', 'Nfix']	Dot Plot	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:11:03
['Nfia', 'Nfib', 'Nfix']	Dot Plot	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:11:08
['Nfia', 'Nfib', 'Nfix']	Dot Plot	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:11:15
MA0143.4_SOX2	ChromVAR	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:11:47
MA1643.1_NFIB	ChromVAR	66c1c920-3978-4bae-9ff6-6923bade603f	2025-09-28 16:11:56
Sox2	Expression Boxplots	e6b0041b-adde-4201-838b-7af63bb2b785	2025-09-29 10:57:56
Cxadr	Expression Boxplots	e6b0041b-adde-4201-838b-7af63bb2b785	2025-09-29 10:58:11
SRX4736337	Download	0141eb5c-04e0-4a07-93e7-233bd7e6b2ff	2025-09-29 16:12:16
Sox2	Expression Boxplots	0141eb5c-04e0-4a07-93e7-233bd7e6b2ff	2025-09-29 16:14:57
Comp	Expression Boxplots	0141eb5c-04e0-4a07-93e7-233bd7e6b2ff	2025-09-29 16:15:10
['SRX4736337', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:24:21
['SRX4736338', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:26:35
['SRX7377164', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:27:11
['SRX15581371', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:29:29
['SRX7874745', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:30:07
['SRX21986107', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:30:57
['SRX4736338', 'Sox2']	Individual Dataset RNA	547a6cd0-61a1-4fb0-b599-f271dee5a9ca	2025-09-30 12:32:26
SRX4736338	Download	d4edf10a-586c-4dd7-876f-7da190e0ae69	2025-09-30 12:32:43
Sox2	Expression Boxplots	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:42:43
['Sox2']	Dot Plot	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:43:22
['Sox2']	Dot Plot	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:43:27
['Nfia', 'Nfib', 'Nfix']	Dot Plot	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:43:36
['Nfia', 'Nfib', 'Nfix']	Dot Plot	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:43:45
['Nfia', 'Nfib', 'Nfix']	Dot Plot	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:44:30
ERX12265374	Download	97b8f334-d3d1-4399-bf9f-0df00b031819	2025-09-30 12:44:32
Sox2	Expression Boxplots	0d5a6507-8ce1-44a3-99ba-19e8a0fd65fa	2025-09-30 12:50:22
Sox2	UMAP Plot	0d5a6507-8ce1-44a3-99ba-19e8a0fd65fa	2025-09-30 12:50:35
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:25:12
Stat4	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:25:28
Stat4	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:25:53
Stat4	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:25:59
Stat4	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:26:10
Stat4	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:26:17
Pou1f1	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:37:20
Tbx19	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:37:57
Tbx19	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:38:20
Nr5a1	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:38:27
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:38:44
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:39:13
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:39:31
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:40:01
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:40:20
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:40:32
Sox2	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:40:45
Usp8	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:41:04
Wwtr1	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:41:42
Yap1	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:42:08
Sdhb	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:42:25
Gh	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:42:45
Prl	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:43:09
Tshr	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:43:52
Nr3c1	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:44:09
Zfp36l1	UMAP Plot	a70536ee-520c-42a5-a3f6-9e731973f7fa	2025-09-30 14:45:02
Sox2	Expression Boxplots	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:48:02
Sox2	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:48:09
Prkar1a	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:48:22
Prkar1a	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:48:32
Cdkn1b	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:49:06
Gnas	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:49:23
Gpr101	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:49:51
Aip	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:50:37
Dicer1	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:50:59
Lef1	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:51:19
Axin2	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:52:36
Men1	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:52:59
Nfib	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:54:04
Nfia	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:54:21
Nfic	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:54:34
Nfix	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:54:45
Six6	UMAP Plot	bbc9baeb-c4ae-4e14-9503-24b9dd855ff1	2025-09-30 14:55:07
Sox2	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:12:02
Nr1h3	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:12:27
Nr1h3	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:12:59
Nr1h3	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:13:09
Nr1h3	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:13:33
Nr1h2	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:13:57
Scd1	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:14:36
Cited1	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:14:59
Acvr1c	Expression Boxplots	090d305c-36c3-46eb-8f7a-3490aed9ce5d	2025-10-01 14:15:33
Sox2	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:25:26
Nr1h3	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:25:39
Nr1h3	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:25:47
Nr1h3	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:26:08
chr10:100009655-100010156	Accessibility Distribution	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:26:53
chr2:91180307-91206588	Genome Browser	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:26:58
MA0143.4_SOX2	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:27:03
MA0494.1_Nr1h3::Rxra	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:27:35
MA0494.1_Nr1h3::Rxra	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:27:59
MA1996.1_Nr1H2	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:28:18
MA0066.1_PPARG	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:28:43
MA1148.1_PPARA::RXRA	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:31:07
MA1562.1_SOX14	ChromVAR	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:31:41
Nr1h3	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:33:53
Sox14	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:34:04
Sox14	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:34:15
Sox2	Expression Boxplots	b9e00c79-8717-4cd6-865d-e0f045e2b7b1	2025-10-01 14:34:35
['Sox2']	Dot Plot	bc4521d6-c255-447a-a22c-c34623973556	2025-10-02 09:56:05
Sox2	UMAP Plot	bc4521d6-c255-447a-a22c-c34623973556	2025-10-02 09:56:40
Sox2	UMAP Plot	bc4521d6-c255-447a-a22c-c34623973556	2025-10-02 09:56:56
Sox2	Expression Boxplots	7ad9dca5-4ce9-465f-a0a3-6f508cd5f435	2025-10-03 13:39:31
Sox2	UMAP Plot	7ad9dca5-4ce9-465f-a0a3-6f508cd5f435	2025-10-03 13:39:41
Sox2	Expression Boxplots	afd45d89-47ed-4930-ba18-d297a522aec2	2025-10-03 15:23:02
Sox2	Expression Boxplots	6d1eca97-c347-436f-b35e-ccfbb530a094	2025-10-03 15:23:22
['SRX8489835', 'Sox2']	Individual Dataset RNA	6d1eca97-c347-436f-b35e-ccfbb530a094	2025-10-03 15:23:35
['SRX22219345', 'Sox2']	Individual Dataset RNA	6d1eca97-c347-436f-b35e-ccfbb530a094	2025-10-03 15:23:50
Sox2	Expression Boxplots	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:07:50
['Sox2']	Dot Plot	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:08:05
['SRX8489835', 'Sox2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:15:35
['SRX18224104', 'Sox2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:15:53
['SRX25839821', 'Sox2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:16:24
['SRX25839821', 'Hba-a1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:17:11
['SRX25839821', 'Nr5a1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:17:30
['SRX25839821', 'Lef1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:17:54
['SRX25839821', 'Nfix']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:18:34
['SRX25839821', 'Nhlh2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:18:56
['SRX25839821', 'Stat4']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:19:18
['SRX25839821', 'Rxrg']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:19:37
['SRX25839821', 'Zeb1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:20:03
['SRX25839821', 'Runx1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:20:38
['SRX25839821', 'Rfx4']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:21:06
['SRX25839821', 'Six2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:21:38
['SRX25839821', 'Sox2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:21:56
['SRX25839820', 'Sox2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:22:20
['SRX25839820', 'Tead2']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:25:06
['SRX25839820', 'Nrg1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:25:31
['ERX7593481', 'Nrg1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:26:29
['ERX7593481', 'Lef1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:27:00
['SRX25532499', 'Lef1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 06:40:32
['SRX8489819', 'Lef1']	Individual Dataset RNA	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 07:54:34
['GSM4594390', 'chr10:100009655-100010156']	Individual Dataset ATAC	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:00:21
['GSM4594383', 'chr10:100009655-100010156']	Individual Dataset ATAC	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:00:37
['GSM7807754', 'chr10:100009655-100010156']	Individual Dataset ATAC	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:00:54
['GSM7807754', 'chr10:100009655-100010156']	Individual Dataset ATAC	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:06:13
['GSM7807754', 'chr10:100009655-100010156']	Individual Dataset ATAC	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:12:32
grouping_1_up	Multimodal Heatmap	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:30:54
grouping_1_up	Multimodal Heatmap	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 10:31:16
Lef1	Expression Boxplots	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 14:12:17
Lef1	Isoform Plot	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 14:14:03
Syngr1	Isoform Plot	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 14:14:21
Syngr1	Isoform Plot	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 14:14:48
Syngr1	Isoform Plot	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 14:14:56
Syngr1	Isoform Plot	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 14:15:00
chr10:100009655-100010156	Accessibility Distribution	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 15:01:37
chr15:80085701-80125134	Genome Browser	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 15:01:43
Syngr1	Expression Boxplots	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 16:06:37
Syngr1	Expression Boxplots	5acd1cdf-f81b-4a27-a23f-105313cbad50	2025-10-04 16:06:49
Sox2	Expression Boxplots	10cc8a4a-42c2-4ea1-a5c3-2fd5caba2b0d	2025-10-04 16:16:48
Sox2	Expression Boxplots	c9da4ec0-9004-4144-9f22-3416f171910d	2025-10-06 12:23:08
Tac1	Expression Boxplots	c9da4ec0-9004-4144-9f22-3416f171910d	2025-10-06 12:23:15
Tac1	Expression Boxplots	c9da4ec0-9004-4144-9f22-3416f171910d	2025-10-06 12:23:19
Tac1	Isoform Plot	c9da4ec0-9004-4144-9f22-3416f171910d	2025-10-06 12:23:44
['Tac1']	Dot Plot	c9da4ec0-9004-4144-9f22-3416f171910d	2025-10-06 12:49:34
['Tac1', 'Syngr1']	Dot Plot	c9da4ec0-9004-4144-9f22-3416f171910d	2025-10-06 12:49:39
Sox2	Isoform Plot	f4e47fb3-b326-4fb9-99b6-990f944f3b99	2025-10-06 14:10:35
Tac1	Isoform Plot	f4e47fb3-b326-4fb9-99b6-990f944f3b99	2025-10-06 14:10:42
Sox2	Expression Boxplots	403e44a1-9397-48be-8c07-71d87ac51b34	2025-10-06 22:25:46
Sox2	Expression Boxplots	ab2daecc-0066-4195-a86e-9d0d188f4147	2025-10-07 09:10:23
Sort1	Expression Boxplots	ab2daecc-0066-4195-a86e-9d0d188f4147	2025-10-07 09:10:28
Sox2	Expression Boxplots	fadff60f-b975-4ae6-950d-a960cc14db5b	2025-10-07 10:54:57
Pitx1	Expression Boxplots	fadff60f-b975-4ae6-950d-a960cc14db5b	2025-10-07 10:55:02
['Sox2']	Dot Plot	2399b724-bb9e-463a-a48c-8dd2903853de	2025-10-07 13:46:12
['S100b']	Dot Plot	2399b724-bb9e-463a-a48c-8dd2903853de	2025-10-07 13:46:17
['SRX8489835', 'Sox2']	Individual Dataset RNA	57b45f4b-dd6f-44a7-9452-3a880b8521b5	2025-10-07 15:09:51
['SRX8489835', 'Sox2']	Individual Dataset RNA	0fc377f8-04e0-4a1b-b4a1-4c77d1b5e4cf	2025-10-07 15:10:19
['SRX6699502', 'Sox2']	Individual Dataset RNA	0fc377f8-04e0-4a1b-b4a1-4c77d1b5e4cf	2025-10-07 15:10:44
Sox2	Expression Boxplots	78ef58c2-b684-4ba1-abf2-9f7e9f922b9d	2025-10-07 15:18:56
Ar	Expression Boxplots	78ef58c2-b684-4ba1-abf2-9f7e9f922b9d	2025-10-07 15:19:03
Ar	Expression Boxplots	78ef58c2-b684-4ba1-abf2-9f7e9f922b9d	2025-10-07 15:19:06
Ar	Age Correlation	78ef58c2-b684-4ba1-abf2-9f7e9f922b9d	2025-10-07 15:20:12
Sox2	UMAP Plot	987a542b-4228-4e91-ad30-f39ac0e501f8	2025-10-08 11:36:36
Sox2	Expression Boxplots	987a542b-4228-4e91-ad30-f39ac0e501f8	2025-10-08 11:37:07
Sox2	Expression Boxplots	987a542b-4228-4e91-ad30-f39ac0e501f8	2025-10-08 11:37:30
Sox2	Age Correlation	5beed6ef-4585-4500-8223-02057a848666	2025-10-08 18:25:42
Cd274	Age Correlation	5beed6ef-4585-4500-8223-02057a848666	2025-10-08 18:25:52
Cd274	Age Correlation	5beed6ef-4585-4500-8223-02057a848666	2025-10-08 18:25:56
Fgf1	Age Correlation	5beed6ef-4585-4500-8223-02057a848666	2025-10-08 18:28:49
Sox2	Age Correlation	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:52:35
Tbx21	Age Correlation	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:52:41
Tbx21	Age Correlation	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:52:47
MA0143.4_SOX2	ChromVAR	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:52:59
MA0690.2_TBX21	ChromVAR	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:53:05
['SRX8489835', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:53:23
['ERX13202612', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:53:32
['ERX13202613', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:53:49
['ERX13202613', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:54:01
['ERX13202614', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:54:34
['ERX13202614', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:54:47
['ERX13202614', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:54:55
['ERX13202615', '0610005C13Rik']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:55:17
['ERX4978544', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:56:00
['SRX21636477', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:57:09
['SRX21636476', 'Tbx21']	Individual Dataset RNA	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:57:52
Tbx21	Age Correlation	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:58:09
Tbx21	Age Correlation	81f5f1a5-1272-41c3-8cfd-a9eb875b15bd	2025-10-09 14:58:19
Sox2	Age Correlation	7f67fb94-e8b0-4b7a-9c8e-9e02bd65993e	2025-10-09 15:11:33
Mxd3	Age Correlation	7f67fb94-e8b0-4b7a-9c8e-9e02bd65993e	2025-10-09 15:12:57
['SRX8489835', 'Sox2']	Individual Dataset RNA	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:28:29
MA0143.4_SOX2	ChromVAR	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:28:31
MA0007.3_Ar	ChromVAR	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:28:37
MA0803.1_TBX15	ChromVAR	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:30:01
MA1150.1_RORB	ChromVAR	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:30:09
MA1132.1_JUN::JUNB	ChromVAR	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:30:20
MA0609.2_CREM	ChromVAR	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:30:29
['Sox2']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:30:40
['Tbx15']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:32:02
['Tbx15', 'Rorb']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:32:29
['Tbx15', 'Rorb', 'Crem']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 11:32:33
['Tcf7l1']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 12:17:45
['Tcf7l1', 'Tcf7l2']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 12:17:49
['Tcf7l1', 'Tcf7l2']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 12:17:56
['Tcf7l1']	Dot Plot	5b8bc23f-f5c1-4449-9650-7d84d8d8047b	2025-10-10 12:18:13
Sox2	Expression Boxplots	cb0fef51-fb21-4e6e-a8a4-895ff069a9ba	2025-10-10 17:24:21
Sox2	Expression Boxplots	cb0fef51-fb21-4e6e-a8a4-895ff069a9ba	2025-10-10 17:24:25
['SRX8489835', 'Ppia']	Individual Dataset RNA	2ba1959c-8690-4563-a27f-d31a604c33cf	2025-10-11 15:02:47
['SRX8489818', 'Ppia']	Individual Dataset RNA	2ba1959c-8690-4563-a27f-d31a604c33cf	2025-10-11 15:03:09
Sox2	UMAP Plot	0fb19f8e-c6b6-48ff-9d30-961dae80e015	2025-10-13 04:58:31
Sox2	UMAP Plot	0fb19f8e-c6b6-48ff-9d30-961dae80e015	2025-10-13 05:12:10
Sox2	UMAP Plot	0fb19f8e-c6b6-48ff-9d30-961dae80e015	2025-10-13 05:12:19
Batf3	UMAP Plot	0fb19f8e-c6b6-48ff-9d30-961dae80e015	2025-10-13 06:19:53
Batf3	UMAP Plot	0fb19f8e-c6b6-48ff-9d30-961dae80e015	2025-10-13 06:20:07
Mafa	UMAP Plot	0fb19f8e-c6b6-48ff-9d30-961dae80e015	2025-10-13 06:20:20
Sox2	Expression Boxplots	3ecbc4ac-caf7-4e58-85d1-8c897a00afc7	2025-10-13 11:52:58
Rorb	Expression Boxplots	3ecbc4ac-caf7-4e58-85d1-8c897a00afc7	2025-10-13 11:53:04
